state,product,market_price,unit,currency
Haryana,Cauliflower,600.0,quintal,INR
Haryana,Ginger(Green),3000.0,quintal,INR
Haryana,Green Chilli,4000.0,quintal,INR
Haryana,Methi(Leaves),1000.0,quintal,INR
Haryana,Raddish,300.0,quintal,INR
Haryana,Tomato,1400.0,quintal,INR
Haryana,Apple,6000.0,quintal,INR
Haryana,Bhindi(Ladies Finger),5000.0,quintal,INR
Haryana,Bottle Gourd,1000.0,quintal,INR
Haryana,Brinjal,1500.0,quintal,INR
Haryana,Cabbage,700.0,quintal,INR
Haryana,Capsicum,3000.0,quintal,INR
Haryana,Carrot,500.0,quintal,INR
Haryana,Cauliflower,400.0,quintal,INR
Haryana,Coriander(Leaves),650.0,quintal,INR
Haryana,Cucumbar(Kheera),2000.0,quintal,INR
Haryana,Garlic,3000.0,quintal,INR
Haryana,Ginger(Dry),3000.0,quintal,INR
Haryana,Grapes,4200.0,quintal,INR
Haryana,Green Chilli,5000.0,quintal,INR
Haryana,Jack Fruit,3000.0,quintal,INR
Haryana,Kinnow,2500.0,quintal,INR
Haryana,Lemon,2500.0,quintal,INR
Haryana,Methi(Leaves),700.0,quintal,INR
Haryana,Onion,2500.0,quintal,INR
Haryana,Onion Green,1000.0,quintal,INR
Haryana,Peas Wet,1850.0,quintal,INR
Haryana,Potato,300.0,quintal,INR
Haryana,Pumpkin,1000.0,quintal,INR
Haryana,Spinach,400.0,quintal,INR
Haryana,Tomato,800.0,quintal,INR
Haryana,Turnip,500.0,quintal,INR
Haryana,Yam (Ratalu),3000.0,quintal,INR
Haryana,Apple,3100.0,quintal,INR
Haryana,Banana,2500.0,quintal,INR
Haryana,Brinjal,1000.0,quintal,INR
Haryana,Carrot,600.0,quintal,INR
Haryana,Coriander(Leaves),807.0,quintal,INR
Haryana,Kinnow,2200.0,quintal,INR
Haryana,Peas Wet,1500.0,quintal,INR
Haryana,Potato,315.0,quintal,INR
Haryana,Raddish,400.0,quintal,INR
Haryana,Spinach,396.0,quintal,INR
Haryana,Tomato,600.0,quintal,INR
Haryana,Apple,4500.0,quintal,INR
Haryana,Banana,1200.0,quintal,INR
Haryana,Bitter Gourd,1400.0,quintal,INR
Haryana,Carrot,700.0,quintal,INR
Haryana,Cucumbar(Kheera),1900.0,quintal,INR
Haryana,Ginger(Green),2900.0,quintal,INR
Haryana,Green Chilli,2600.0,quintal,INR
Haryana,Green Peas,1800.0,quintal,INR
Haryana,Guava,3100.0,quintal,INR
Haryana,Lemon,2300.0,quintal,INR
Haryana,Pomegranate,4500.0,quintal,INR
Haryana,Potato,450.0,quintal,INR
Haryana,Raddish,600.0,quintal,INR
Haryana,Tomato,900.0,quintal,INR
Haryana,Apple,5000.0,quintal,INR
Haryana,Apple,3500.0,quintal,INR
Haryana,Cabbage,300.0,quintal,INR
Haryana,Chikoos(Sapota),2250.0,quintal,INR
Haryana,Cucumbar(Kheera),1350.0,quintal,INR
Haryana,Grapes,3500.0,quintal,INR
Haryana,Green Chilli,2900.0,quintal,INR
Haryana,Onion,2250.0,quintal,INR
Haryana,Peas Wet,1250.0,quintal,INR
Haryana,Pomegranate,3500.0,quintal,INR
Haryana,Potato,550.0,quintal,INR
Haryana,Raddish,250.0,quintal,INR
Haryana,Tomato,1000.0,quintal,INR
Haryana,Apple,8500.0,quintal,INR
Haryana,Banana,2100.0,quintal,INR
Haryana,Grapes,5000.0,quintal,INR
Haryana,Pomegranate,8500.0,quintal,INR
Haryana,Potato,475.0,quintal,INR
Haryana,Apple,5500.0,quintal,INR
Haryana,Banana,1000.0,quintal,INR
Haryana,Cabbage,1400.0,quintal,INR
Haryana,Chikoos(Sapota),4200.0,quintal,INR
Haryana,Cucumbar(Kheera),1500.0,quintal,INR
Haryana,Ginger(Green),3100.0,quintal,INR
Haryana,Green Chilli,1900.0,quintal,INR
Haryana,Kinnow,3500.0,quintal,INR
Haryana,Onion,2400.0,quintal,INR
Haryana,Pomegranate,7000.0,quintal,INR
Haryana,Potato,500.0,quintal,INR
Haryana,Sweet Potato,1400.0,quintal,INR
Haryana,Tomato,1100.0,quintal,INR
Haryana,Apple,4800.0,quintal,INR
Haryana,Banana,3600.0,quintal,INR
Haryana,Carrot,1300.0,quintal,INR
Haryana,Green Chilli,1700.0,quintal,INR
Haryana,Mousambi(Sweet Lime),2800.0,quintal,INR
Haryana,Potato,600.0,quintal,INR
Haryana,Raddish,1000.0,quintal,INR
Haryana,Apple,4000.0,quintal,INR
Haryana,Cabbage,600.0,quintal,INR
Haryana,Carrot,450.0,quintal,INR
Haryana,Cauliflower,1100.0,quintal,INR
Haryana,Ginger(Dry),2700.0,quintal,INR
Haryana,Grapes,4800.0,quintal,INR
Haryana,Kinnow,2000.0,quintal,INR
Haryana,Methi(Leaves),900.0,quintal,INR
Haryana,Onion Green,2700.0,quintal,INR
Haryana,Potato,400.0,quintal,INR
Haryana,Raddish,500.0,quintal,INR
Haryana,Tomato,850.0,quintal,INR
Haryana,Ber(Zizyphus/Borehannu),1400.0,quintal,INR
Haryana,Cabbage,2000.0,quintal,INR
Haryana,Cauliflower,800.0,quintal,INR
Haryana,Chikoos(Sapota),3000.0,quintal,INR
Haryana,Grapes,4500.0,quintal,INR
Haryana,Lemon,4000.0,quintal,INR
Haryana,Mousambi(Sweet Lime),3000.0,quintal,INR
Haryana,Pomegranate,5000.0,quintal,INR
Haryana,Potato,480.0,quintal,INR
Haryana,Tomato,1200.0,quintal,INR
Haryana,Cotton,5390.0,quintal,INR
Haryana,Cotton,5220.0,quintal,INR
Haryana,Apple,6800.0,quintal,INR
Haryana,Banana,2000.0,quintal,INR
Haryana,Cauliflower,700.0,quintal,INR
Haryana,Grapes,4300.0,quintal,INR
Haryana,Peas Wet,1200.0,quintal,INR
Haryana,Potato,350.0,quintal,INR
Haryana,Apple,6600.0,quintal,INR
Haryana,Banana,3250.0,quintal,INR
Haryana,Cabbage,750.0,quintal,INR
Haryana,Cauliflower,750.0,quintal,INR
Haryana,Chikoos(Sapota),3450.0,quintal,INR
Haryana,Ginger(Green),3450.0,quintal,INR
Haryana,Grapes,3950.0,quintal,INR
Haryana,Green Chilli,4200.0,quintal,INR
Haryana,Kinnow,1350.0,quintal,INR
Haryana,Methi(Leaves),1450.0,quintal,INR
Haryana,Onion,2450.0,quintal,INR
Haryana,Peas Wet,1450.0,quintal,INR
Haryana,Potato,380.0,quintal,INR
Haryana,Tomato,1450.0,quintal,INR
Haryana,Apple,6500.0,quintal,INR
Haryana,Banana,2700.0,quintal,INR
Haryana,Cabbage,1000.0,quintal,INR
Haryana,Capsicum,3500.0,quintal,INR
Haryana,Ginger(Dry),4000.0,quintal,INR
Haryana,Green Chilli,3500.0,quintal,INR
Haryana,Guava,4200.0,quintal,INR
Haryana,Leafy Vegetable,400.0,quintal,INR
Haryana,Lemon,3200.0,quintal,INR
Haryana,Methi(Leaves),600.0,quintal,INR
Haryana,Onion,2800.0,quintal,INR
Haryana,Orange,5200.0,quintal,INR
Haryana,Peas Wet,1800.0,quintal,INR
Haryana,Carrot,1000.0,quintal,INR
Haryana,Green Chilli,2100.0,quintal,INR
Haryana,Potato,267.0,quintal,INR
Haryana,Ber(Zizyphus/Borehannu),3000.0,quintal,INR
Haryana,Bhindi(Ladies Finger),4200.0,quintal,INR
Haryana,Bottle Gourd,1500.0,quintal,INR
Haryana,Brinjal,1400.0,quintal,INR
Haryana,Capsicum,2200.0,quintal,INR
Haryana,Carrot,400.0,quintal,INR
Haryana,Guava,3500.0,quintal,INR
Haryana,Onion,2000.0,quintal,INR
Haryana,Orange,4200.0,quintal,INR
Haryana,Pomegranate,5500.0,quintal,INR
Haryana,Pumpkin,1200.0,quintal,INR
Haryana,Raddish,200.0,quintal,INR
Haryana,Spinach,500.0,quintal,INR
Haryana,Sweet Potato,1500.0,quintal,INR
Haryana,Turnip,600.0,quintal,INR
Haryana,Water Melon,1700.0,quintal,INR
Haryana,Chikoos(Sapota),2000.0,quintal,INR
Haryana,Ginger(Dry),2800.0,quintal,INR
Haryana,Guava,2500.0,quintal,INR
Haryana,Peas Wet,2000.0,quintal,INR
Haryana,Pomegranate,4000.0,quintal,INR
Haryana,Green Chilli,3000.0,quintal,INR
Haryana,Ber(Zizyphus/Borehannu),1500.0,quintal,INR
Haryana,Bottle Gourd,600.0,quintal,INR
Haryana,Pumpkin,600.0,quintal,INR
Haryana,Cauliflower,650.0,quintal,INR
Haryana,Green Chilli,4100.0,quintal,INR
Haryana,Methi(Leaves),650.0,quintal,INR
Haryana,Peas Wet,1650.0,quintal,INR
Haryana,Carrot,900.0,quintal,INR
Haryana,Cauliflower,1200.0,quintal,INR
Haryana,Grapes,6000.0,quintal,INR
Haryana,Lemon,5000.0,quintal,INR
Haryana,Methi(Leaves),1500.0,quintal,INR
Haryana,Onion,3200.0,quintal,INR
Haryana,Orange,3000.0,quintal,INR
Haryana,Pumpkin,2000.0,quintal,INR
Haryana,Cotton,5100.0,quintal,INR
Haryana,Banana,1800.0,quintal,INR
Haryana,Cabbage,400.0,quintal,INR
Haryana,Ginger(Green),3400.0,quintal,INR
Haryana,Green Peas,1400.0,quintal,INR
Haryana,Lemon,2700.0,quintal,INR
Haryana,Pomegranate,6500.0,quintal,INR
Haryana,Grapes,3000.0,quintal,INR
Haryana,Banana,3000.0,quintal,INR
Haryana,Cabbage,800.0,quintal,INR
Haryana,Cauliflower,500.0,quintal,INR
Haryana,Cucumbar(Kheera),2500.0,quintal,INR
Haryana,French Beans (Frasbean),3500.0,quintal,INR
Haryana,Ginger(Green),4500.0,quintal,INR
Haryana,Grapes,5500.0,quintal,INR
Haryana,Kinnow,1800.0,quintal,INR
Haryana,Lemon,5500.0,quintal,INR
Haryana,Methi(Leaves),800.0,quintal,INR
Haryana,Onion,2300.0,quintal,INR
Haryana,Banana,2800.0,quintal,INR
Haryana,Ginger(Green),5000.0,quintal,INR
Haryana,Kinnow,1500.0,quintal,INR
Haryana,Peas Wet,1000.0,quintal,INR
Haryana,Cauliflower,420.0,quintal,INR
Haryana,Ginger(Dry),3200.0,quintal,INR
Haryana,Indian Colza(Sarson),500.0,quintal,INR
Haryana,Methi(Leaves),730.0,quintal,INR
Haryana,Peas Wet,1600.0,quintal,INR
Haryana,Potato,420.0,quintal,INR
Haryana,Raddish,350.0,quintal,INR
Haryana,Spinach,300.0,quintal,INR
Haryana,Tomato,880.0,quintal,INR
Haryana,Apple,8000.0,quintal,INR
Haryana,Kinnow,3200.0,quintal,INR
Haryana,Onion,3000.0,quintal,INR
Haryana,Peas Wet,2100.0,quintal,INR
Haryana,Pomegranate,6600.0,quintal,INR
Haryana,Cabbage,1500.0,quintal,INR
Haryana,Cucumbar(Kheera),1400.0,quintal,INR
Haryana,Onion,3500.0,quintal,INR
Haryana,Peas Wet,2500.0,quintal,INR
Haryana,Tomato,1500.0,quintal,INR
Haryana,Apple,5300.0,quintal,INR
Haryana,Banana,1400.0,quintal,INR
Haryana,Cabbage,1200.0,quintal,INR
Haryana,Chikoos(Sapota),4000.0,quintal,INR
Haryana,Colacasia,3300.0,quintal,INR
Haryana,French Beans (Frasbean),3800.0,quintal,INR
Haryana,Ginger(Dry),3800.0,quintal,INR
Haryana,Grapes,5800.0,quintal,INR
Haryana,Green Chilli,2000.0,quintal,INR
Haryana,Kinnow,3000.0,quintal,INR
Haryana,Pomegranate,6000.0,quintal,INR
Haryana,Sweet Potato,2600.0,quintal,INR
Haryana,Tomato,2000.0,quintal,INR
Haryana,Turnip,1000.0,quintal,INR
Himachal Pradesh,Banana,2600.0,quintal,INR
Himachal Pradesh,Bitter Gourd,1500.0,quintal,INR
Himachal Pradesh,Cabbage,800.0,quintal,INR
Himachal Pradesh,Capsicum,3200.0,quintal,INR
Himachal Pradesh,Carrot,850.0,quintal,INR
Himachal Pradesh,Cauliflower,1000.0,quintal,INR
Himachal Pradesh,Coriander(Leaves),1100.0,quintal,INR
Himachal Pradesh,Cucumbar(Kheera),2100.0,quintal,INR
Himachal Pradesh,French Beans (Frasbean),4600.0,quintal,INR
Himachal Pradesh,Ginger(Green),2700.0,quintal,INR
Himachal Pradesh,Grapes,5500.0,quintal,INR
Himachal Pradesh,Green Chilli,3100.0,quintal,INR
Himachal Pradesh,Kinnow,2900.0,quintal,INR
Himachal Pradesh,Mashrooms,9000.0,quintal,INR
Himachal Pradesh,Methi(Leaves),1500.0,quintal,INR
Himachal Pradesh,Onion,2300.0,quintal,INR
Himachal Pradesh,Potato,550.0,quintal,INR
Himachal Pradesh,Raddish,600.0,quintal,INR
Himachal Pradesh,Spinach,600.0,quintal,INR
Himachal Pradesh,Tomato,1300.0,quintal,INR
Himachal Pradesh,Apple,8500.0,quintal,INR
Himachal Pradesh,Banana,3700.0,quintal,INR
Himachal Pradesh,Ber(Zizyphus/Borehannu),3250.0,quintal,INR
Himachal Pradesh,Bottle Gourd,1900.0,quintal,INR
Himachal Pradesh,Brinjal,2100.0,quintal,INR
Himachal Pradesh,Cabbage,900.0,quintal,INR
Himachal Pradesh,Capsicum,4250.0,quintal,INR
Himachal Pradesh,Carrot,900.0,quintal,INR
Himachal Pradesh,Cauliflower,1100.0,quintal,INR
Himachal Pradesh,Chikoos(Sapota),4250.0,quintal,INR
Himachal Pradesh,Coriander(Leaves),2500.0,quintal,INR
Himachal Pradesh,Elephant Yam (Suran),3350.0,quintal,INR
Himachal Pradesh,French Beans (Frasbean),4500.0,quintal,INR
Himachal Pradesh,Garlic,4000.0,quintal,INR
Himachal Pradesh,Ginger(Green),3750.0,quintal,INR
Himachal Pradesh,Grapes,7500.0,quintal,INR
Himachal Pradesh,Green Chilli,6250.0,quintal,INR
Himachal Pradesh,Guava,6500.0,quintal,INR
Himachal Pradesh,Kinnow,3250.0,quintal,INR
Himachal Pradesh,Lemon,3000.0,quintal,INR
Himachal Pradesh,Mousambi(Sweet Lime),4250.0,quintal,INR
Himachal Pradesh,Onion,2700.0,quintal,INR
Himachal Pradesh,Papaya,3250.0,quintal,INR
Himachal Pradesh,Peas Wet,2000.0,quintal,INR
Himachal Pradesh,Pomegranate,7750.0,quintal,INR
Himachal Pradesh,Potato,600.0,quintal,INR
Himachal Pradesh,Raddish,900.0,quintal,INR
Himachal Pradesh,Spinach,800.0,quintal,INR
Himachal Pradesh,Tomato,1800.0,quintal,INR
Himachal Pradesh,Turnip,900.0,quintal,INR
Himachal Pradesh,Ber(Zizyphus/Borehannu),3500.0,quintal,INR
Himachal Pradesh,Bottle Gourd,2000.0,quintal,INR
Himachal Pradesh,Carrot,1000.0,quintal,INR
Himachal Pradesh,Chikoos(Sapota),4500.0,quintal,INR
Himachal Pradesh,Garlic,4200.0,quintal,INR
Himachal Pradesh,Onion,2650.0,quintal,INR
Himachal Pradesh,Raddish,1000.0,quintal,INR
Himachal Pradesh,Banana,2500.0,quintal,INR
Himachal Pradesh,Ber(Zizyphus/Borehannu),2350.0,quintal,INR
Himachal Pradesh,Bhindi(Ladies Finger),5750.0,quintal,INR
Himachal Pradesh,Bottle Gourd,2300.0,quintal,INR
Himachal Pradesh,Brinjal,1900.0,quintal,INR
Himachal Pradesh,Cabbage,1150.0,quintal,INR
Himachal Pradesh,Carrot,950.0,quintal,INR
Himachal Pradesh,Cauliflower,1200.0,quintal,INR
Himachal Pradesh,Cucumbar(Kheera),2300.0,quintal,INR
Himachal Pradesh,French Beans (Frasbean),4750.0,quintal,INR
Himachal Pradesh,Ginger(Green),4250.0,quintal,INR
Himachal Pradesh,Grapes,5750.0,quintal,INR
Himachal Pradesh,Green Chilli,5750.0,quintal,INR
Himachal Pradesh,Guava,6250.0,quintal,INR
Himachal Pradesh,Kinnow,2400.0,quintal,INR
Himachal Pradesh,Lemon,3750.0,quintal,INR
Himachal Pradesh,Mashrooms,10500.0,quintal,INR
Himachal Pradesh,Mousambi(Sweet Lime),4100.0,quintal,INR
Himachal Pradesh,Onion,2550.0,quintal,INR
Himachal Pradesh,Papaya,3100.0,quintal,INR
Himachal Pradesh,Peas Cod,1700.0,quintal,INR
Himachal Pradesh,Pine Apple,2750.0,quintal,INR
Himachal Pradesh,Pomegranate,6750.0,quintal,INR
Himachal Pradesh,Potato,450.0,quintal,INR
Himachal Pradesh,Pumpkin,1900.0,quintal,INR
Himachal Pradesh,Raddish,650.0,quintal,INR
Himachal Pradesh,Spinach,550.0,quintal,INR
Himachal Pradesh,Banana,2490.0,quintal,INR
Himachal Pradesh,Bhindi(Ladies Finger),5800.0,quintal,INR
Himachal Pradesh,Brinjal,2300.0,quintal,INR
Himachal Pradesh,Cabbage,1200.0,quintal,INR
Himachal Pradesh,Capsicum,4300.0,quintal,INR
Himachal Pradesh,Carrot,1250.0,quintal,INR
Himachal Pradesh,Cauliflower,1300.0,quintal,INR
Himachal Pradesh,Coriander(Leaves),1500.0,quintal,INR
Himachal Pradesh,Cucumbar(Kheera),2900.0,quintal,INR
Himachal Pradesh,French Beans (Frasbean),5300.0,quintal,INR
Himachal Pradesh,Garlic,4800.0,quintal,INR
Himachal Pradesh,Grapes,9500.0,quintal,INR
Himachal Pradesh,Green Chilli,5900.0,quintal,INR
Himachal Pradesh,Guava,5650.0,quintal,INR
Himachal Pradesh,Kinnow,3300.0,quintal,INR
Himachal Pradesh,Lemon,3800.0,quintal,INR
Himachal Pradesh,Onion,3100.0,quintal,INR
Himachal Pradesh,Papaya,2900.0,quintal,INR
Himachal Pradesh,Peas Wet,2250.0,quintal,INR
Himachal Pradesh,Potato,650.0,quintal,INR
Himachal Pradesh,Pumpkin,2300.0,quintal,INR
Himachal Pradesh,Raddish,800.0,quintal,INR
Himachal Pradesh,Spinach,1300.0,quintal,INR
Himachal Pradesh,Tomato,1500.0,quintal,INR
Himachal Pradesh,Banana,2400.0,quintal,INR
Himachal Pradesh,Bhindi(Ladies Finger),4800.0,quintal,INR
Himachal Pradesh,Cabbage,1300.0,quintal,INR
Himachal Pradesh,Capsicum,3800.0,quintal,INR
Himachal Pradesh,Carrot,1200.0,quintal,INR
Himachal Pradesh,Cauliflower,1400.0,quintal,INR
Himachal Pradesh,Cucumbar(Kheera),1800.0,quintal,INR
Himachal Pradesh,French Beans (Frasbean),4900.0,quintal,INR
Himachal Pradesh,Ginger(Green),4200.0,quintal,INR
Himachal Pradesh,Guava,4900.0,quintal,INR
Himachal Pradesh,Kinnow,3500.0,quintal,INR
Himachal Pradesh,Onion,2800.0,quintal,INR
Himachal Pradesh,Spinach,900.0,quintal,INR
Himachal Pradesh,Tomato,1400.0,quintal,INR
Himachal Pradesh,Turnip,1200.0,quintal,INR
Himachal Pradesh,Banana,1900.0,quintal,INR
Himachal Pradesh,Bhindi(Ladies Finger),4600.0,quintal,INR
Himachal Pradesh,Bottle Gourd,1500.0,quintal,INR
Himachal Pradesh,Brinjal,1600.0,quintal,INR
Himachal Pradesh,Cabbage,600.0,quintal,INR
Himachal Pradesh,Capsicum,3500.0,quintal,INR
Himachal Pradesh,Cauliflower,700.0,quintal,INR
Himachal Pradesh,Coriander(Leaves),1200.0,quintal,INR
Himachal Pradesh,Cucumbar(Kheera),1600.0,quintal,INR
Himachal Pradesh,Garlic,3700.0,quintal,INR
Himachal Pradesh,Green Chilli,4200.0,quintal,INR
Himachal Pradesh,Lemon,3500.0,quintal,INR
Himachal Pradesh,Onion,2500.0,quintal,INR
Himachal Pradesh,Peas Wet,1800.0,quintal,INR
Himachal Pradesh,Pomegranate,7000.0,quintal,INR
Himachal Pradesh,Potato,500.0,quintal,INR
Himachal Pradesh,Spinach,500.0,quintal,INR
Himachal Pradesh,Tomato,1200.0,quintal,INR
Himachal Pradesh,Turnip,500.0,quintal,INR
Himachal Pradesh,Cabbage,700.0,quintal,INR
Himachal Pradesh,Carrot,700.0,quintal,INR
Himachal Pradesh,Cauliflower,500.0,quintal,INR
Himachal Pradesh,Coriander(Leaves),900.0,quintal,INR
Himachal Pradesh,Leafy Vegetable,700.0,quintal,INR
Himachal Pradesh,Peas Wet,1900.0,quintal,INR
Himachal Pradesh,Spinach,400.0,quintal,INR
Himachal Pradesh,Banana,3800.0,quintal,INR
Himachal Pradesh,Bottle Gourd,2100.0,quintal,INR
Himachal Pradesh,Capsicum,3300.0,quintal,INR
Himachal Pradesh,Cauliflower,600.0,quintal,INR
Himachal Pradesh,Coriander(Leaves),1300.0,quintal,INR
Himachal Pradesh,Cucumbar(Kheera),2500.0,quintal,INR
Himachal Pradesh,Ginger(Green),2800.0,quintal,INR
Himachal Pradesh,Grapes,5000.0,quintal,INR
Himachal Pradesh,Green Chilli,6000.0,quintal,INR
Himachal Pradesh,Kinnow,2300.0,quintal,INR
Himachal Pradesh,Papaya,2300.0,quintal,INR
Himachal Pradesh,Pomegranate,5800.0,quintal,INR
Himachal Pradesh,Raddish,500.0,quintal,INR
Himachal Pradesh,Papaya,3200.0,quintal,INR
Himachal Pradesh,Turnip,700.0,quintal,INR
Jammu and Kashmir,Banana,2750.0,quintal,INR
Jammu and Kashmir,Bhindi(Ladies Finger),4250.0,quintal,INR
Jammu and Kashmir,Brinjal,1550.0,quintal,INR
Jammu and Kashmir,Cabbage,950.0,quintal,INR
Jammu and Kashmir,Capsicum,2900.0,quintal,INR
Jammu and Kashmir,Carrot,850.0,quintal,INR
Jammu and Kashmir,Cauliflower,1250.0,quintal,INR
Jammu and Kashmir,Cucumbar(Kheera),2100.0,quintal,INR
Jammu and Kashmir,Green Chilli,4900.0,quintal,INR
Jammu and Kashmir,Indian Beans (Seam),4100.0,quintal,INR
Jammu and Kashmir,Knool Khol,1050.0,quintal,INR
Jammu and Kashmir,Onion,2750.0,quintal,INR
Jammu and Kashmir,Papaya,4100.0,quintal,INR
Jammu and Kashmir,Peas Wet,1750.0,quintal,INR
Jammu and Kashmir,Potato,450.0,quintal,INR
Jammu and Kashmir,Raddish,1050.0,quintal,INR
Jammu and Kashmir,Spinach,1250.0,quintal,INR
Jammu and Kashmir,Tomato,2250.0,quintal,INR
Jammu and Kashmir,Turnip,750.0,quintal,INR
Jammu and Kashmir,Apple,4050.0,quintal,INR
Jammu and Kashmir,Banana,2500.0,quintal,INR
Jammu and Kashmir,Bhindi(Ladies Finger),2300.0,quintal,INR
Jammu and Kashmir,Bitter Gourd,3900.0,quintal,INR
Jammu and Kashmir,Bottle Gourd,1050.0,quintal,INR
Jammu and Kashmir,Brinjal,1150.0,quintal,INR
Jammu and Kashmir,Cabbage,850.0,quintal,INR
Jammu and Kashmir,Capsicum,1950.0,quintal,INR
Jammu and Kashmir,Carrot,750.0,quintal,INR
Jammu and Kashmir,Cauliflower,950.0,quintal,INR
Jammu and Kashmir,Coriander(Leaves),1550.0,quintal,INR
Jammu and Kashmir,Garlic,2900.0,quintal,INR
Jammu and Kashmir,Ginger(Dry),2700.0,quintal,INR
Jammu and Kashmir,Green Chilli,2450.0,quintal,INR
Jammu and Kashmir,Indian Beans (Seam),1900.0,quintal,INR
Jammu and Kashmir,Kinnow,2500.0,quintal,INR
Jammu and Kashmir,Knool Khol,450.0,quintal,INR
Jammu and Kashmir,Lotus Sticks,6500.0,quintal,INR
Jammu and Kashmir,Mashrooms,8000.0,quintal,INR
Jammu and Kashmir,Onion,2550.0,quintal,INR
Jammu and Kashmir,Orange,4500.0,quintal,INR
Jammu and Kashmir,Papaya,1900.0,quintal,INR
Jammu and Kashmir,Peas Wet,1250.0,quintal,INR
Jammu and Kashmir,Pomegranate,6500.0,quintal,INR
Jammu and Kashmir,Potato,550.0,quintal,INR
Jammu and Kashmir,Raddish,550.0,quintal,INR
Jammu and Kashmir,Tomato,1150.0,quintal,INR
Jammu and Kashmir,Turnip,500.0,quintal,INR
Jharkhand,Arhar (Tur/Red Gram),6150.0,quintal,INR
Jharkhand,Bengal Gram(Gram),5800.0,quintal,INR
Jharkhand,Gur(Jaggery),4250.0,quintal,INR
Jharkhand,Mahua,2145.0,quintal,INR
Jharkhand,Mustard,6350.0,quintal,INR
Jharkhand,Mustard Oil,10200.0,quintal,INR
Jharkhand,Rice,2650.0,quintal,INR
Jharkhand,Sugar,4265.0,quintal,INR
Jharkhand,Wheat,2100.0,quintal,INR
Jharkhand,Wheat Atta,2350.0,quintal,INR
Jharkhand,Apple,7500.0,quintal,INR
Jharkhand,Bengal Gram Dal (Chana Dal),5470.0,quintal,INR
Jharkhand,Masur Dal,4470.0,quintal,INR
Jharkhand,Mustard Oil,10825.0,quintal,INR
Jharkhand,Onion,3320.0,quintal,INR
Jharkhand,Potato,925.0,quintal,INR
Jharkhand,Rice,3875.0,quintal,INR
Jharkhand,Wheat,2145.0,quintal,INR
Jharkhand,Wheat Atta,2140.0,quintal,INR
Jharkhand,Apple,6700.0,quintal,INR
Jharkhand,Apple,5500.0,quintal,INR
Jharkhand,Apple,4300.0,quintal,INR
Jharkhand,Arhar Dal(Tur Dal),6700.0,quintal,INR
Jharkhand,Arhar (Tur/Red Gram),5450.0,quintal,INR
Jharkhand,Beans,3250.0,quintal,INR
Jharkhand,Bhindi(Ladies Finger),3500.0,quintal,INR
Jharkhand,Brinjal,2750.0,quintal,INR
Jharkhand,Cabbage,3750.0,quintal,INR
Jharkhand,Carrot,2250.0,quintal,INR
Jharkhand,Cauliflower,2750.0,quintal,INR
Jharkhand,Lentil(Masur),3950.0,quintal,INR
Jharkhand,Onion,4250.0,quintal,INR
Jharkhand,Paddy(Dhan),1550.0,quintal,INR
Jharkhand,Peas Wet,2750.0,quintal,INR
Jharkhand,Potato,1100.0,quintal,INR
Jharkhand,Pumpkin,2750.0,quintal,INR
Jharkhand,Rice,3900.0,quintal,INR
Jharkhand,Sugar,4400.0,quintal,INR
Jharkhand,Tomato,2500.0,quintal,INR
Jharkhand,Wheat,1625.0,quintal,INR
Jharkhand,Bengal Gram(Gram),7895.0,quintal,INR
Jharkhand,Onion,2850.0,quintal,INR
Jharkhand,Potato,900.0,quintal,INR
Jharkhand,Tomato,800.0,quintal,INR
Jharkhand,Wheat Atta,2520.0,quintal,INR
Jharkhand,Arhar (Tur/Red Gram),6000.0,quintal,INR
Jharkhand,Brinjal,1200.0,quintal,INR
Jharkhand,Cabbage,1900.0,quintal,INR
Jharkhand,Capsicum,4500.0,quintal,INR
Jharkhand,Cauliflower,1600.0,quintal,INR
Jharkhand,Dalda,7200.0,quintal,INR
Jharkhand,Green Chilli,3800.0,quintal,INR
Jharkhand,Mahua,3200.0,quintal,INR
Jharkhand,Maize,1425.0,quintal,INR
Jharkhand,Mustard Oil,9600.0,quintal,INR
Jharkhand,Onion,3700.0,quintal,INR
Jharkhand,Paddy(Dhan),1610.0,quintal,INR
Jharkhand,Paddy(Dhan),1570.0,quintal,INR
Jharkhand,Potato,1150.0,quintal,INR
Jharkhand,Pumpkin,1400.0,quintal,INR
Jharkhand,Raddish,1100.0,quintal,INR
Jharkhand,Rice,2500.0,quintal,INR
Jharkhand,Rice,3000.0,quintal,INR
Jharkhand,Rice,2000.0,quintal,INR
Jharkhand,Sugar,4000.0,quintal,INR
Jharkhand,Tomato,900.0,quintal,INR
Jharkhand,Wheat,1800.0,quintal,INR
Jharkhand,Wheat,2700.0,quintal,INR
Jharkhand,Wheat Atta,2500.0,quintal,INR
Jharkhand,Arhar (Tur/Red Gram),7400.0,quintal,INR
Jharkhand,Brinjal,1600.0,quintal,INR
Jharkhand,Maize,1526.0,quintal,INR
Jharkhand,Mustard Oil,9884.0,quintal,INR
Jharkhand,Paddy(Dhan),1600.0,quintal,INR
Jharkhand,Potato,650.0,quintal,INR
Jharkhand,Rice,3500.0,quintal,INR
Jharkhand,Sugar,4300.0,quintal,INR
Jharkhand,Arhar Dal(Tur Dal),7300.0,quintal,INR
Jharkhand,Bengal Gram Dal (Chana Dal),7900.0,quintal,INR
Jharkhand,Dalda,6870.0,quintal,INR
Jharkhand,Maida Atta,2500.0,quintal,INR
